row_id,status,endpoint,value_nm,relation_nm,p_activity,p_relation,chemical_group,assay_group,reason,chemical_id,assay_id,source_activity_id,canonical_smiles
ACT-0071,eligible,IC50,16.3,=,7.787812395596042,=,CHEM-1a3199a60684142c,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL4463172,CHEMBL5736732,28327757,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C(=N)N)C5)ncc3F)cc2n1C(C)C
ACT-0072,eligible,IC50,14.3,=,7.844663962534938,=,CHEM-1867c73baa16cc19,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5830076,CHEMBL5736732,28327766,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C
ACT-0073,eligible,IC50,16.3,=,7.787812395596042,=,CHEM-92008589c6b5efd2,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5869281,CHEMBL5736732,28327775,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H]4CN(C)CCO4)C5)ncc3F)cc2n1C(C)(C)C
ACT-0074,eligible,IC50,10.3,=,7.987162775294828,=,CHEM-6a13c48f89cf8463,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5774332,CHEMBL5736732,28327784,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CN(C)CCO4)C5)ncc3F)cc2n1C(C)(C)C
ACT-0075,eligible,IC50,6.02,=,8.220403508742175,=,CHEM-fdee6215052f0f83,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL6020156,CHEMBL5736732,28327793,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C/C=N/O)C5)ncc3F)cc2n1C(C)C
ACT-0076,eligible,IC50,15.0,=,7.823908740944319,=,CHEM-77a5a4cd38f10001,CHEMBL5736732|IC50,source-verified exact IC50 in declared historical assay; not current engagement,CHEMBL6031262,CHEMBL5736732,28327802,C/C(=N/O)N(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
ACT-0077,eligible,IC50,670.0,=,6.173925197299173,=,CHEM-6bf1dd9dd6929a54,CHEMBL5736732|IC50,source-verified exact IC50 in declared historical assay; not current engagement,CHEMBL5755607,CHEMBL5736732,28327811,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN=C(N)N)C5)ncc3F)cc2n1C(C)C
ACT-0078,eligible,IC50,19.2,=,7.71669877129645,=,CHEM-37e1c2dd4ef2847f,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL4438059,CHEMBL5736732,28327829,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1CCCCC1
ACT-0079,eligible,IC50,23.8,=,7.623423042943488,=,CHEM-f9aa79cca2340b18,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL6013826,CHEMBL5736732,28327838,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)[C@H]5C)ncc3F)cc2n1C(C)(C)C
ACT-0080,eligible,IC50,31.1,=,7.507239610973162,=,CHEM-73c4e386926a7f99,CHEMBL5736732|IC50,source-verified exact IC50 in declared historical assay; not current engagement,CHEMBL6009610,CHEMBL5736732,28327847,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)[C@@H]5C)ncc3F)cc2n1C(C)(C)C
ACT-0081,eligible,IC50,83.3,=,7.079354998593212,=,CHEM-f9aa79cca2340b18,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL6013826,CHEMBL5736732,28327856,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)[C@H]5C)ncc3F)cc2n1C(C)(C)C
ACT-0082,eligible,IC50,135.0,=,6.8696662315049934,=,CHEM-a3ee8353bcdf567b,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL4461442,CHEMBL5736732,28327865,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)P(C)(C)=O)C5)ncc3F)cc2n1C(C)C
ACT-0083,eligible,IC50,30.7,=,7.512861624522813,=,CHEM-492a1c0666493ebf,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5950534,CHEMBL5736732,28327883,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)C[C@@H](C)NC5)ncc3F)cc2n1C(C)(C)C
ACT-0084,eligible,IC50,14.5,=,7.838631997765026,=,CHEM-a3697fc0a140db3c,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL4438497,CHEMBL5736732,28327892,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C(N)=S)C5)ncc3F)cc2n1C(C)C
ACT-0085,eligible,IC50,11.2,=,7.950781977329818,=,CHEM-492a1c0666493ebf,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5950534,CHEMBL5736732,28327901,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)C[C@@H](C)NC5)ncc3F)cc2n1C(C)(C)C
ACT-0086,eligible,IC50,44.9,=,7.347753658996677,=,CHEM-cc6d31434b6b4602,CHEMBL5736732|IC50,source-verified exact IC50 in declared historical assay; not current engagement,CHEMBL6058303,CHEMBL5736732,28327910,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)C[C@H](C)N(CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C
ACT-0087,eligible,IC50,23.6,=,7.627087997029893,=,CHEM-601c4eb54046188f,CHEMBL5736732|IC50,source-verified exact IC50 in declared historical assay; not current engagement,CHEMBL5775091,CHEMBL5736732,28327919,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCS(C)(=O)=NC#N)C5)ncc3F)cc2n1C(C)C
ACT-0088,eligible,IC50,232.0,=,6.634512015109101,=,CHEM-bbb5db870fe72d3c,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL4449998,CHEMBL5736732,28327928,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1CC1CC1
ACT-0089,eligible,IC50,444.0,=,6.35261702988538,=,CHEM-2c2b1fa8ad828b3b,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5832698,CHEMBL5736732,28327937,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1
ACT-0090,eligible,IC50,28.5,=,7.54515513999149,=,CHEM-2129aea8641c3b46,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5994564,CHEMBL5736732,28327964,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CCCN4C)C5)ncc3F)cc2n1C1CC1
ACT-0091,eligible,IC50,19.400000000000002,=,7.7121982700697735,=,CHEM-6bf1dd9dd6929a54,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5755607,CHEMBL5736732,28327973,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN=C(N)N)C5)ncc3F)cc2n1C(C)C
ACT-0092,eligible,IC50,78.2,=,7.106793246940152,=,CHEM-6dc536ab571bf4e0,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL4463874,CHEMBL5736732,28327982,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCNC(=N)N)C5)ncc3F)cc2n1C(C)C
ACT-0093,eligible,IC50,25.1,=,7.600326278518962,=,CHEM-6626cdedbcfdcd80,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL4439999,CHEMBL5736732,28327991,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CC[Si](C)(C)C)C5)ncc3F)cc2n1C(C)C
ACT-0094,eligible,IC50,147.0,=,6.8326826652518236,=,CHEM-79282acfeb90c1c9,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL4461579,CHEMBL5736732,28328000,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C(=S)n4ccnc4)C5)ncc3F)cc2n1C(C)C
ACT-0095,eligible,IC50,486.0,=,6.313363730737707,=,CHEM-4e4b06611b4e2190,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL6033665,CHEMBL5736732,28328009,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C
ACT-0096,context_only,IC50,3330.0,>,5.47755576649368,<,CHEM-385a0c33eeaf1968,CHEMBL5736732|IC50,"censored assay-specific threshold; not an exact regression label; potential_duplicate flag retained, not proof of reingestion",CHEMBL4458266,CHEMBL5736732,28328027,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C
ACT-0097,eligible,IC50,126.0,=,6.899629454882437,=,CHEM-b9d594eb84afc77f,CHEMBL5736732|IC50,source-verified exact IC50 in declared historical assay; not current engagement,CHEMBL5900599,CHEMBL5736732,28328036,CCn1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc21
ACT-0098,eligible,IC50,358.0,=,6.446116973356125,=,CHEM-ec75515084ae8ed9,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL4445727,CHEMBL5736732,28328045,CCn1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc21
ACT-0099,eligible,IC50,301.0,=,6.521433504406157,=,CHEM-62c41d2138273056,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5935906,CHEMBL5736732,28328054,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CC6)c5c4)n3)ccc2C1
ACT-0100,eligible,IC50,42.8,=,7.368556230986828,=,CHEM-0d0e50504fb621a1,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5816005,CHEMBL5736732,28328063,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCOCC4)C5)ncc3F)cc2n1C(C)(C)C
ACT-0101,eligible,IC50,39.6,=,7.402304814074488,=,CHEM-c8b4d8b105d66b9d,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5979966,CHEMBL5736732,28328072,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCN(C)CC4)C5)ncc3F)cc2n1C(C)(C)C
ACT-0102,eligible,IC50,67.0,=,7.173925197299173,=,CHEM-16a4de1d344ed98d,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL6002613,CHEMBL5736732,28328081,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCP(C)(=O)CC4)C5)ncc3F)cc2n1C(C)(C)C
ACT-0103,eligible,IC50,48.4,=,7.315154638355588,=,CHEM-c819110f37447e94,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5834090,CHEMBL5736732,28328090,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCO)C5)ncc3F)cc2n1C(C)(C)C
ACT-0104,eligible,IC50,73.1,=,7.13608262304214,=,CHEM-1e4df3d061025532,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5983466,CHEMBL5736732,28328099,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C
ACT-0105,eligible,IC50,34.6,=,7.460923901207224,=,CHEM-3bcece6d17e73b25,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5921721,CHEMBL5736732,28328108,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CC[Si](C)(C)C)C5)ncc3F)cc2n1C(C)(C)C
ACT-0106,eligible,IC50,21.0,=,7.6777807052660805,=,CHEM-ef3ced69f7e42e26,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5981008,CHEMBL5736732,28328117,CC(=N)NCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
ACT-0107,eligible,IC50,6.68,=,8.175223537524454,=,CHEM-9822352de6a3cbee,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL6002674,CHEMBL5736732,28328126,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)(C)C)c5c4)n3)ccc2C1
ACT-0108,eligible,IC50,60.2,=,7.220403508742176,=,CHEM-f2c47945fc27d48c,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5845923,CHEMBL5736732,28328144,CCOP(=O)(OCC)C1(O)CCN(CCN2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)(C)C)c6c5)n4)ccc3C2)C1
ACT-0109,eligible,IC50,27.6,=,7.559090917934782,=,CHEM-42bc827f1065674c,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5953254,CHEMBL5736732,28328153,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCP(=O)(O)O)C5)ncc3F)cc2n1C(C)(C)C
ACT-0110,eligible,IC50,59.3,=,7.226945306635738,=,CHEM-51ed3631b5a5caa1,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5772567,CHEMBL5736732,28328162,CCOP(=O)(CCN(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)(C)C)c5c4)n3)ccc2C1)OCC
ACT-0111,eligible,IC50,27.0,=,7.568636235841012,=,CHEM-bc27b6bb09e9737d,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5751847,CHEMBL5736732,28328171,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(N)=NO)C5)ncc3F)cc2n1C(C)(C)C
ACT-0112,eligible,IC50,40.2,=,7.39577394691553,=,CHEM-77a5a4cd38f10001,CHEMBL5736732|IC50,source-verified exact IC50 in declared historical assay; not current engagement,CHEMBL6031262,CHEMBL5736732,28328180,C/C(=N/O)N(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
ACT-0113,eligible,IC50,20.8,=,7.681936665037238,=,CHEM-84cef84952496cb9,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5938059,CHEMBL5736732,28328189,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN)C5)ncc3F)cc2n1C(C)(C)C
ACT-0114,eligible,IC50,20.0,=,7.698970004336019,=,CHEM-d1fff744f73710ac,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5933703,CHEMBL5736732,28328198,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6(C)CC6)c5c4)n3)ccc2C1
ACT-0115,eligible,IC50,117.0,=,6.931814138253838,=,CHEM-2773fcab444beafd,CHEMBL5736732|IC50,source-verified exact IC50 in declared historical assay; not current engagement,CHEMBL4525034,CHEMBL5736732,28328216,CCOP(=O)(OCC)N(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
ACT-0116,eligible,IC50,50.3,=,7.298432014944073,=,CHEM-03f25696d23571b6,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5799961,CHEMBL5736732,28328225,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(C)CN(C)C)C5)ncc3F)cc2n1C(C)(C)C
ACT-0117,eligible,IC50,32.0,=,7.494850021680094,=,CHEM-b1452b3185b46678,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5775776,CHEMBL5736732,28328234,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CC=C(B(O)O)CC4)C5)ncc3F)cc2n1C(C)(C)C
ACT-0118,eligible,IC50,13.1,=,7.882728704344236,=,CHEM-0592ca12564c7a80,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5979303,CHEMBL5736732,28328243,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCS(C)(=O)=O)C5)ncc3F)cc2n1C(C)(C)C
ACT-0119,eligible,IC50,14.0,=,7.853871964321762,=,CHEM-502adea8afc3ce4f,CHEMBL5736732|IC50,source-verified exact IC50 in declared historical assay; not current engagement,CHEMBL6004741,CHEMBL5736732,28328252,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC=NO)C5)ncc3F)cc2n1C(C)C
ACT-0120,eligible,IC50,18.0,=,7.7447274948966935,=,CHEM-b8b7b0b64a3e54db,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5956134,CHEMBL5736732,28328261,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(C)(C)N)C5)ncc3F)cc2n1C(C)(C)C
ACT-0121,eligible,IC50,18.5,=,7.732828271596986,=,CHEM-4cffa1ee093ef7c9,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5758951,CHEMBL5736732,28328270,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCC(B(O)O)CC4)C5)ncc3F)cc2n1C(C)(C)C
ACT-0122,eligible,IC50,17.0,=,7.769551078621726,=,CHEM-37c823f2ac118302,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5836990,CHEMBL5736732,28328279,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C(C)C
ACT-0123,eligible,IC50,13.5,=,7.8696662315049934,=,CHEM-b1afaa2f8f6df7c9,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL4213219,CHEMBL5736732,28328288,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)ncc3F)cc2n1C(C)C
ACT-0124,eligible,IC50,31.9,=,7.496209316942819,=,CHEM-db1a73d07b1dba27,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5834517,CHEMBL5736732,28328306,CC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
ACT-0125,eligible,IC50,19.9,=,7.701146923590294,=,CHEM-6374d7615f692028,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL5908734,CHEMBL5736732,28328315,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCO)C5)ncc3F)cc2n1C(C)C
ACT-0126,eligible,IC50,22.5,=,7.647817481888637,=,CHEM-6af35978ad5acbaa,CHEMBL5736732|IC50,"source-verified exact IC50 in declared historical assay; not current engagement; potential_duplicate flag retained, not proof of reingestion",CHEMBL4207796,CHEMBL5736732,28328324,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCF)C5)ncc3F)cc2n1C(C)C
ACT-0127,context_only,IC50,5.6,=,8.2518119729938,=,CHEM-128aa8c0ea34228a,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL1964242,CHEMBL661125,1142480,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1
ACT-0128,context_only,IC50,560.0,=,6.251811972993799,=,CHEM-b6bbd9d157fe3e15,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL1234085,CHEMBL661125,1142488,CNS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1
ACT-0129,context_only,IC50,4.6,=,8.337242168318426,=,CHEM-c15c5af11dcfdaf3,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL314397,CHEMBL661125,1143809,NS(=O)(=O)c1ccc(/N=N/c2c(O)[nH]c3cccc(I)c23)cc1
ACT-0130,context_only,IC50,8.9,=,8.050609993355087,=,CHEM-58a36719c032d74e,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL272165,CHEMBL661125,1143811,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCc4ccncc4)cc32)cc1
ACT-0131,context_only,IC50,120.0,=,6.920818753952375,=,CHEM-c63fe17ac413c3ae,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL438721,CHEMBL661125,1145032,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccccc32)cc1
ACT-0132,context_only,IC50,2.5,=,8.602059991327963,=,CHEM-ea6158569a3ad618,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL270132,CHEMBL661125,1145034,NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc(-c4cnco4)cc32)cc1
ACT-0133,context_only,IC50,9.700000000000001,=,8.013228265733755,=,CHEM-4d00214cd3520a3a,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL1276446,CHEMBL661125,1145036,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
ACT-0134,context_only,IC50,5.7,=,8.244125144327509,=,CHEM-e7c780ef8c96b84e,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL1234086,CHEMBL661125,1145044,CNS(=O)(=O)Cc1ccc(N/N=C2\C(=O)Nc3ccc4ncsc4c32)cc1
ACT-0135,context_only,IC50,21.0,=,7.6777807052660805,=,CHEM-889722716d1cc9d9,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL271182,CHEMBL661125,1146499,CCc1ccc2c(c1)NC(=O)/C2=N\Nc1ccc(S(N)(=O)=O)cc1
ACT-0136,context_only,IC50,1.0,=,9.000,=,CHEM-fbe7a6ff0f2b1fa8,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL1964249,CHEMBL661125,1146501,COCCOCCOCCOCCN(C)S(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1
ACT-0137,context_only,IC50,4.6,=,8.337242168318426,=,CHEM-afd23fce0538b52e,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL272667,CHEMBL661125,1149045,Cc1c([N+](=O)[O-])ccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2
ACT-0138,context_only,IC50,690.0,=,6.161150909262744,=,CHEM-f6574fb584a2f42f,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL269850,CHEMBL661125,1150272,NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1
ACT-0139,context_only,IC50,43.0,=,7.366531544420413,=,CHEM-a36ca4a263a39631,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL270054,CHEMBL661125,1150274,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(Cl)cc32)cc1
ACT-0140,context_only,IC50,13.0,=,7.886056647693163,=,CHEM-47c29b5fe4a58407,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL409104,CHEMBL661125,1150276,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(Oc4ccccc4)c32)cc1
ACT-0141,context_only,IC50,25.0,=,7.6020599913279625,=,CHEM-5b34d9314bfa11f5,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL272026,CHEMBL661125,1150278,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCCCn4ccnc4)cc32)cc1
ACT-0142,context_only,IC50,12.0,=,7.920818753952375,=,CHEM-6b191b2f418795d7,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL411865,CHEMBL661125,1151481,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(CCc4ccc(O)cc4)c32)cc1
ACT-0143,context_only,IC50,1.9000000000000001,=,8.721246399047171,=,CHEM-d927685ca7a3dcfe,CHEMBL661125|IC50,different historical assay context; not pooled into primary-assay regression,CHEMBL429142,CHEMBL661125,1152636,CC(C)CC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2
